country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
Argentina,Americas,2011,Mar,16.1,32.2,Yes,Full,3.66,100.27,989,40.01,472.74,79.84,No,44635,31997896.67
Canada,Americas,2011,Dec,26.7,103.1,Yes,Partial,1.89,46.38,987,80.02,770.06,76.32,Yes,59099,53803416.87
Vietnam,Asia,2017,Aug,15.7,98.8,No,Partial,4.4,73.64,937,64.88,506.85,62.19,Yes,118488,53130990.19
Nepal,Asia,2020,Oct,25.3,133.7,No,None,3.46,16.51,970,84.14,739.07,66.42,Yes,12665,10199890.96
Canada,Americas,2012,Oct,20.9,88.3,Yes,None,4.76,77.32,968,69.08,531.87,83.51,No,25080,17675026.06
Italy,Europe,2017,May,22.5,60.2,Yes,None,2.53,116.14,990,81.92,485.49,64.51,Yes,10745,8812522.1
Bhutan,Asia,2025,Apr,31.3,50.5,Yes,None,2.16,102.49,990,70.75,404.52,55.27,Yes,78155,52894252.02
Greece,Europe,2020,Oct,19.6,176.1,Yes,None,2.95,12.9,1020,88.45,562.8,54.08,No,73215,71433154.02
Nepal,Asia,2014,Dec,23.7,34.2,Yes,None,3.81,55.99,992,51.74,557.81,64.56,Yes,23965,22241612.76
Bhutan,Asia,2014,Jun,35.9,0.0,Yes,None,2.62,109.14,965,50.41,840.28,78.56,Yes,81414,78406567.64
Canada,Americas,2021,May,18.2,223.4,Yes,None,3.96,84.07,922,42.98,613.56,50.81,Yes,16612,7990705.97
China,Asia,2015,Jul,28.1,128.1,Yes,Partial,1.94,96.38,985,59.11,558.15,71.11,Yes,32293,20530747.96
France,Europe,2013,Mar,19.9,8.2,No,None,2.92,39.26,1015,84.97,743.68,61.57,Yes,96223,91037424.36
France,Europe,2021,Jun,25.3,94.6,No,Partial,2.28,23.62,1029,65.92,440.62,77.24,No,26924,16531329.52
India,Asia,2010,Nov,20.9,81.2,Yes,None,2.94,0.72,975,89.55,700.54,89.24,Yes,41809,24658320.2
UAE,Middle East,2012,Oct,31.8,40.4,Yes,None,0.74,7.88,1030,46.76,490.34,75.21,No,8064,6870282.32
Australia,Oceania,2012,May,20.2,0.0,No,None,3.07,13.08,1030,60.15,846.09,72.96,Yes,51366,35599410.27
New Zealand,Oceania,2024,Sep,25.9,41.4,Yes,None,3.08,41.33,990,72.23,348.39,59.19,Yes,77729,69278049.89
Argentina,Americas,2013,Jul,22.3,89.7,Yes,Full,3.51,39.96,996,52.64,727.96,47.83,Yes,69872,39131542.78
Spain,Europe,2012,Aug,20.8,0.0,Yes,None,1.63,22.28,1019,53.7,569.76,41.47,No,36447,24524950.59
Canada,Americas,2011,Feb,17.5,94.8,Yes,None,2.13,109.63,989,62.57,791.24,62.92,Yes,73739,57886193.63
New Zealand,Oceania,2023,Aug,18.3,32.3,No,None,5.65,82.01,992,74.91,619.45,85.91,No,26913,21958923.55
Nepal,Asia,2013,Feb,29.5,12.4,Yes,Partial,6.75,73.49,964,75.5,511.91,48.06,Yes,93713,101490672.3
Nepal,Asia,2025,Aug,20.9,28.9,Yes,None,4.72,105.47,960,77.58,360.07,43.54,No,90624,88393274.65
Russia,Europe,2018,Dec,18.2,57.5,No,Full,4.09,94.19,974,44.38,403.5,72.41,Yes,53535,30996024.37
South Korea,Asia,2016,Jan,24.5,132.8,Yes,None,0.97,79.11,974,88.84,610.55,86.79,Yes,52456,47433039.97
Mexico,Americas,2025,Sep,28.2,59.5,No,None,2.54,83.25,1051,84.15,529.06,65.4,Yes,86802,66138409.83
Egypt,Africa,2020,Feb,18.3,145.7,No,None,2.06,84.23,971,78.29,632.61,68.04,Yes,85418,91659280.69
Canada,Americas,2011,Jul,33.8,197.5,Yes,Partial,1.67,61.05,1031,83.38,360.88,72.58,No,18345,16752328.86
Russia,Europe,2023,Aug,22.0,171.6,Yes,Partial,2.25,55.05,1000,62.32,593.89,84.5,No,57927,62058131.14
Switzerland,Europe,2021,Apr,25.7,111.3,Yes,Partial,0.97,79.62,958,66.82,572.49,67.33,Yes,41620,19892453.16
South Africa,Africa,2014,Jan,25.8,40.7,No,Full,2.88,21.25,1012,77.01,718.72,82.59,Yes,77619,88401785.46
Nepal,Asia,2015,Oct,24.5,5.7,Yes,None,1.33,109.24,1000,78.49,450.08,77.58,No,96227,80553948.35
Indonesia,Asia,2025,Aug,24.0,149.6,No,None,0.62,67.2,1045,81.32,732.06,64.77,Yes,45640,33828211.47
Italy,Europe,2010,Jul,26.1,14.2,Yes,None,1.61,54.92,1001,68.22,671.23,74.77,No,62479,56607481.35
Thailand,Asia,2013,Mar,23.4,59.3,Yes,Full,3.73,64.08,989,49.02,740.47,83.54,Yes,85911,81663421.75
Greece,Europe,2022,Jan,31.6,17.8,Yes,None,3.96,33.4,1032,58.29,630.51,65.19,Yes,40651,21516837.6
Turkey,Middle East,2021,Jan,29.5,74.3,No,None,3.98,119.64,1025,60.48,429.19,52.21,Yes,88660,64392245.58
Nepal,Asia,2019,Feb,20.8,219.4,No,Full,7.44,9.04,1029,54.19,406.98,79.47,No,15581,9276751.28
Greece,Europe,2015,Nov,11.1,63.3,Yes,Partial,1.3,8.44,1003,66.62,557.53,45.25,No,94940,66763248.78
South Africa,Africa,2019,Jan,12.0,42.9,No,None,3.05,114.09,957,55.03,456.07,61.73,No,52955,43326506.18
Japan,Asia,2016,Mar,20.3,61.9,Yes,Partial,1.25,117.02,986,84.01,550.9,54.87,No,73280,54103484.1
Australia,Oceania,2014,Nov,13.8,98.7,Yes,Partial,5.35,49.04,968,80.42,655.15,65.1,No,77320,68942861.29
UAE,Middle East,2015,Apr,35.2,90.8,Yes,None,3.42,104.7,1064,72.72,845.61,56.36,Yes,83586,62838416.32
UAE,Middle East,2015,May,22.2,33.3,No,None,3.62,30.02,993,50.37,599.12,46.62,No,82272,72102952.17
Brazil,Americas,2021,Aug,19.6,103.4,Yes,None,4.46,12.27,946,70.62,829.75,50.67,No,108600,91879627.45
Japan,Asia,2020,Oct,9.6,96.0,Yes,Partial,3.07,48.71,1050,82.65,714.14,86.86,No,44241,26652300.72
Germany,Europe,2022,Mar,20.1,53.5,Yes,Partial,3.31,95.81,1002,41.01,408.94,86.65,No,87718,71408732.76
Indonesia,Asia,2018,May,41.5,107.0,Yes,None,2.94,19.92,989,56.92,540.42,78.84,No,58797,45704390.41
Indonesia,Asia,2018,Nov,24.9,31.6,No,Partial,6.84,42.07,1001,49.24,521.12,68.21,No,97615,87111211.64
Canada,Americas,2025,Jun,21.2,104.0,Yes,None,5.91,53.7,1013,79.01,676.81,53.66,Yes,7498,7659177.47
UK,Europe,2022,Oct,22.2,0.0,No,None,2.62,55.75,1013,62.29,742.58,90.64,No,68238,78474495.5
Japan,Asia,2014,Jul,20.4,119.5,Yes,Full,4.11,29.16,930,55.87,728.01,49.42,No,42111,23108911.79
Vietnam,Asia,2019,Nov,22.6,60.1,No,None,0.25,21.99,972,49.43,395.92,43.2,No,59608,60743515.46
USA,Americas,2015,Dec,27.5,42.6,Yes,Full,3.67,70.61,1019,51.16,544.7,84.34,Yes,81100,73174190.75
Mexico,Americas,2012,Sep,10.3,76.5,Yes,Partial,3.24,20.59,980,53.24,677.88,89.54,Yes,16826,10109169.67
Switzerland,Europe,2020,Aug,22.7,12.0,Yes,None,2.5,114.99,1008,41.67,600.29,56.0,Yes,113588,88754062.93
Bhutan,Asia,2025,Aug,28.4,57.7,Yes,None,3.94,88.89,1000,85.3,285.57,92.08,No,92136,93215596.66
Kenya,Africa,2015,Apr,24.8,121.6,Yes,None,3.5,53.83,966,74.85,683.5,59.26,No,34713,22667715.96
UK,Europe,2023,Apr,25.5,0.0,No,None,5.55,61.78,1028,61.06,423.47,93.86,Yes,56802,65294259.55
Mexico,Americas,2012,Oct,29.7,91.8,Yes,None,4.1,43.72,1055,51.05,385.3,91.34,No,79862,90381650.4
Egypt,Africa,2011,Jun,19.0,96.1,No,Partial,5.5,19.57,992,86.23,556.47,75.54,No,95140,70758758.83
Egypt,Africa,2010,Dec,25.2,69.0,No,Full,3.26,94.78,1010,54.18,580.88,56.38,Yes,40763,44381770.42
Greece,Europe,2011,Apr,34.6,70.5,Yes,Partial,3.85,28.81,1001,75.58,571.83,73.77,No,62083,44389631.68
India,Asia,2015,Nov,32.0,130.1,No,None,3.75,43.86,1023,55.58,823.06,79.1,Yes,36941,29295889.17
Nepal,Asia,2013,Sep,20.5,101.3,No,None,2.76,98.78,1014,54.63,574.77,73.41,No,41886,5271741.97
Kenya,Africa,2023,Jan,24.7,11.5,Yes,None,5.52,52.82,1020,52.18,581.65,46.89,No,94541,78154191.58
China,Asia,2016,Aug,8.9,107.1,No,None,2.52,88.12,999,43.25,563.16,93.84,No,118356,94726030.58
Turkey,Middle East,2017,Aug,24.1,114.6,Yes,None,1.04,61.79,951,76.24,535.2,62.34,Yes,12976,9104329.75
Bhutan,Asia,2024,Oct,26.5,71.4,No,None,3.05,99.71,962,55.89,603.23,51.03,Yes,129074,121080630.4
Vietnam,Asia,2024,Dec,24.3,61.0,No,None,3.94,88.12,1004,53.76,671.88,65.36,Yes,74386,48490531.86
UK,Europe,2024,Aug,26.8,58.5,Yes,None,4.58,8.69,996,73.22,681.3,67.11,Yes,36772,40526855.24
Morocco,Africa,2019,Aug,29.1,161.8,No,None,3.76,83.57,985,63.39,832.64,69.71,No,111087,113567856.82
Bhutan,Asia,2015,Mar,20.4,106.8,No,Partial,3.86,45.62,977,42.62,667.83,43.54,Yes,79487,27715040.75
Kenya,Africa,2025,May,18.4,112.4,No,None,6.35,9.15,1027,52.64,603.29,83.85,Yes,47834,56428753.94
Indonesia,Asia,2013,Nov,24.8,146.1,Yes,None,0.94,56.15,986,40.42,629.27,75.22,No,88980,64703683.54
Kenya,Africa,2015,Sep,24.9,159.9,No,None,1.91,71.18,1023,42.94,749.72,84.02,No,88686,40785671.33
South Africa,Africa,2023,May,16.4,63.3,No,None,4.81,33.66,1003,70.55,631.79,64.64,Yes,44471,41201514.33
Russia,Europe,2021,Sep,20.7,42.5,Yes,None,3.35,21.19,944,77.3,597.22,45.6,Yes,28759,20156371.05
Turkey,Middle East,2021,May,19.3,66.0,No,None,2.33,55.33,1013,86.86,479.6,42.21,No,72198,52756679.98
Indonesia,Asia,2021,Nov,20.5,170.9,Yes,None,0.5,77.88,1016,50.94,497.29,94.93,Yes,94964,99895634.69
Russia,Europe,2021,Oct,27.9,0.0,No,None,2.89,78.35,977,78.58,575.24,43.86,No,17403,13971145.53
China,Asia,2025,Jul,23.9,37.9,No,Partial,2.79,112.93,1051,70.07,420.61,50.09,Yes,101094,98906118.08
Switzerland,Europe,2011,Sep,29.7,7.5,No,Partial,1.97,108.67,997,70.77,587.61,92.18,Yes,24778,3674424.18
Indonesia,Asia,2020,Jun,14.6,0.0,No,None,2.91,27.92,1047,58.62,392.93,89.0,Yes,102982,103768403.99
Russia,Europe,2019,Jul,8.8,45.8,Yes,None,-0.53,82.58,979,62.66,548.56,51.17,No,95158,91505585.37
Germany,Europe,2013,May,24.1,0.0,Yes,Full,-0.09,89.19,987,75.23,107.14,73.34,No,43711,39338608.49
Kenya,Africa,2013,Jun,23.7,68.6,No,None,3.16,104.35,950,40.64,485.55,49.91,Yes,117444,105325553.29
Italy,Europe,2011,Jul,17.9,87.8,No,None,4.62,33.66,1007,77.16,627.31,94.66,Yes,101007,103359528.89
Japan,Asia,2012,Sep,23.9,54.6,No,None,1.35,99.66,997,53.34,635.71,45.2,No,71686,42450418.67
Morocco,Africa,2025,Aug,20.5,60.9,No,Partial,2.58,1.7,953,65.54,625.21,92.34,No,85855,70134402.03
Vietnam,Asia,2014,Oct,31.5,25.8,No,None,1.48,106.98,1058,44.48,244.83,88.0,Yes,87641,60792122.14
South Korea,Asia,2011,Apr,26.0,133.9,No,None,3.4,66.94,1031,88.23,123.44,57.15,No,90609,70099822.32
Spain,Europe,2013,Nov,26.7,84.9,No,Partial,5.25,99.33,1008,76.86,927.84,83.84,No,97786,67996821.82
Nepal,Asia,2021,Jul,23.8,81.4,No,Full,2.97,77.26,991,66.88,530.65,72.7,Yes,56749,48188588.16
Turkey,Middle East,2025,Jan,30.2,23.4,No,None,3.84,49.0,967,63.72,869.97,44.27,Yes,11049,12725739.37
Japan,Asia,2020,Jul,29.5,70.1,No,None,0.13,43.08,1058,45.43,622.89,85.9,Yes,49490,59880712.92
South Africa,Africa,2014,Jan,9.1,51.2,Yes,None,2.79,109.09,928,43.4,542.3,49.08,No,93708,107358905.06
Thailand,Asia,2024,May,27.2,26.5,Yes,None,1.36,83.39,940,76.36,549.18,46.41,No,9938,6475221.79
Mexico,Americas,2023,Aug,21.3,15.2,Yes,None,2.12,90.91,1009,45.43,985.49,59.93,Yes,14390,14000554.71
Switzerland,Europe,2012,Sep,21.3,119.0,No,None,2.0,14.95,952,88.26,737.55,74.29,No,79538,75361495.54
UAE,Middle East,2024,Aug,16.3,97.5,Yes,None,3.53,102.44,1035,48.46,894.45,87.82,No,100692,97905394.31
UK,Europe,2017,Jul,17.8,73.4,No,None,3.84,95.97,970,86.55,599.29,50.83,Yes,17091,11320691.34
Turkey,Middle East,2015,Jul,27.2,103.1,No,Partial,0.41,33.3,985,69.12,338.55,75.62,No,8926,8471530.04
South Africa,Africa,2016,Sep,24.2,5.6,Yes,Partial,3.47,7.69,1078,88.64,342.75,75.74,Yes,75334,51689949.44
Brazil,Americas,2018,Sep,21.8,126.9,No,None,1.37,41.4,987,54.25,504.09,94.81,Yes,51748,49622641.66
Kenya,Africa,2022,Mar,31.7,31.5,Yes,None,5.46,93.98,1012,85.65,587.01,59.68,Yes,9726,6146345.27
India,Asia,2021,May,22.8,46.6,No,Partial,1.74,93.57,1107,54.05,407.52,92.33,No,36412,22071126.3
Morocco,Africa,2022,Jun,26.9,38.4,No,None,2.94,5.03,1028,76.17,852.52,52.44,Yes,80589,37829824.48
France,Europe,2023,Apr,24.2,128.8,No,None,2.31,49.75,1041,45.6,486.58,84.81,No,88479,67356193.84
Nepal,Asia,2016,Nov,21.2,133.8,Yes,Full,1.4,10.25,999,72.52,401.22,82.12,No,74543,56987300.3
Brazil,Americas,2020,Sep,23.3,91.4,Yes,None,1.39,21.91,1034,84.99,628.28,73.45,Yes,14986,7841746.65
Turkey,Middle East,2016,Aug,24.0,59.4,No,None,3.04,71.45,890,46.93,501.99,48.91,Yes,54034,44195060.98
USA,Americas,2018,Jan,28.4,39.5,No,Full,2.56,100.01,1022,59.69,389.74,88.3,No,76906,66725372.92
Mexico,Americas,2016,Jun,22.0,51.2,Yes,None,3.58,4.36,960,86.68,542.91,53.06,Yes,99696,98851673.26
Switzerland,Europe,2022,Dec,20.6,58.1,No,None,3.36,93.69,1001,73.22,442.72,55.78,No,28629,24801176.09
France,Europe,2021,Oct,20.0,17.5,Yes,None,3.28,56.62,1008,67.27,752.28,75.69,No,6544,5761122.27
France,Europe,2025,Mar,16.1,12.7,No,Full,1.36,85.85,1069,48.64,467.12,94.81,No,71112,57326197.66
France,Europe,2022,Oct,23.9,59.8,Yes,Partial,0.37,39.55,999,88.63,354.72,42.92,No,20000,25403371.5
USA,Americas,2013,Sep,19.0,0.0,Yes,None,2.15,33.55,997,70.36,827.01,46.6,No,71940,64119448.79
China,Asia,2019,Oct,21.5,94.6,Yes,None,1.96,119.52,993,41.45,661.96,60.44,No,72365,51544191.85
Australia,Oceania,2011,Dec,20.9,66.8,Yes,None,3.65,18.16,959,42.82,679.47,49.04,No,61227,53630360.94
USA,Americas,2020,Jan,19.1,59.1,No,Partial,3.08,119.98,1035,52.04,255.2,52.63,Yes,14335,9325015.95
Russia,Europe,2013,Jan,11.9,43.0,Yes,None,3.39,66.08,1030,75.49,446.45,92.39,No,88328,91402979.0
Egypt,Africa,2011,Aug,28.7,80.0,Yes,None,3.9,85.18,1038,81.87,527.47,61.3,Yes,23883,16174004.39
Indonesia,Asia,2010,May,28.3,145.0,Yes,None,3.3,72.05,952,42.41,600.02,60.36,No,79709,89401008.09
Thailand,Asia,2022,Feb,16.5,103.2,Yes,None,2.0,73.99,1018,80.49,590.01,75.93,Yes,89156,51573498.61
Vietnam,Asia,2019,Apr,7.2,126.2,No,None,0.46,104.13,972,40.91,494.36,80.48,Yes,23098,8376820.22
France,Europe,2022,Jul,27.1,99.3,Yes,Partial,4.46,66.59,1059,63.6,627.58,49.07,No,103713,89776912.14
Germany,Europe,2017,Mar,30.1,28.8,No,None,2.41,113.37,1029,65.7,748.2,43.63,No,45897,41239328.44
Mexico,Americas,2011,Jun,24.1,109.4,No,None,0.69,41.98,1012,78.03,939.01,65.06,Yes,75748,19829792.3
Brazil,Americas,2012,Mar,16.9,43.4,Yes,None,4.05,92.02,1069,54.85,582.11,41.76,No,15171,13371829.12
Australia,Oceania,2016,Dec,21.1,38.9,Yes,None,3.9,71.44,963,83.66,756.7,72.54,Yes,75577,72820406.48
India,Asia,2022,May,24.3,37.9,No,None,1.81,77.32,1055,61.1,519.37,45.18,No,71510,54554219.17
USA,Americas,2021,Jul,26.6,130.3,Yes,None,1.52,99.88,1006,53.18,794.67,47.08,No,22302,6170147.39
Greece,Europe,2022,Jun,23.7,39.0,No,None,3.12,37.35,1012,44.67,538.22,70.58,Yes,85328,62123029.17
Germany,Europe,2016,Mar,19.2,49.5,No,None,2.09,69.84,1047,44.16,710.85,85.16,No,8594,5509725.51
Australia,Oceania,2012,Apr,19.6,165.7,Yes,None,2.62,5.63,976,46.71,586.33,60.95,No,97623,90671532.33
Nepal,Asia,2015,Apr,22.4,50.8,Yes,None,4.29,103.92,1029,75.81,731.04,55.56,Yes,92947,88657876.23
Japan,Asia,2019,Feb,19.8,25.3,Yes,Partial,3.19,2.02,982,85.39,846.64,55.71,Yes,72215,68996495.04
Switzerland,Europe,2011,Oct,12.4,105.0,No,None,4.1,55.4,1004,42.28,567.17,78.68,No,55970,55935921.15
New Zealand,Oceania,2022,Apr,12.8,126.2,Yes,Full,3.18,55.06,967,59.62,760.95,61.12,Yes,37376,32687067.62
UK,Europe,2013,Jan,24.9,99.3,No,Full,1.79,24.21,914,44.51,593.6,61.42,Yes,99218,83682472.18
Nepal,Asia,2014,Jul,26.3,84.1,No,Partial,1.09,69.35,1022,61.13,541.85,40.64,No,81934,66768367.76
Argentina,Americas,2012,Oct,17.6,88.1,Yes,None,4.82,68.33,1041,64.22,417.9,81.0,No,94217,70501421.62
Morocco,Africa,2016,Jul,11.8,24.0,No,Partial,3.6,4.05,966,61.33,727.53,61.51,No,52933,35378148.68
Mexico,Americas,2021,Mar,12.7,98.7,No,Full,3.37,71.76,1013,86.43,598.12,42.47,No,99102,79234550.28
Russia,Europe,2012,May,9.4,53.6,No,None,4.7,64.87,997,87.7,557.64,94.74,Yes,56366,48164454.54
Mexico,Americas,2023,Nov,26.2,117.2,No,Full,3.67,31.9,993,48.16,722.27,92.18,No,76175,91757105.98
India,Asia,2015,Feb,25.4,106.4,Yes,Partial,0.68,86.97,972,65.99,451.74,74.92,No,24200,26965092.98
Bhutan,Asia,2014,Apr,27.3,88.3,Yes,None,1.12,26.19,985,81.3,440.86,55.55,Yes,14811,9827958.5
Spain,Europe,2014,Feb,22.2,43.8,Yes,None,1.82,14.54,1034,43.46,291.55,79.9,No,38228,36277323.54
Kenya,Africa,2013,Jul,14.7,82.6,Yes,None,3.4,104.08,1006,66.34,564.18,49.99,Yes,41120,36940980.01
India,Asia,2022,May,30.1,99.8,Yes,Partial,3.88,76.18,986,45.21,456.38,65.74,No,50445,36670589.34
Canada,Americas,2013,Jul,17.5,85.1,No,Partial,4.35,105.58,946,83.81,1032.52,73.94,Yes,84550,81364384.32
Japan,Asia,2011,Jan,20.3,73.3,Yes,Partial,2.9,78.07,1005,59.38,257.58,56.9,Yes,17952,7500163.92
Egypt,Africa,2013,Nov,22.5,112.7,Yes,None,2.84,51.25,958,71.87,749.23,77.55,No,15275,11929293.34
UK,Europe,2016,Nov,11.0,123.2,Yes,None,5.08,101.88,1003,88.25,550.11,67.58,No,21411,18443289.45
South Africa,Africa,2013,May,17.3,28.3,Yes,Partial,1.22,58.68,977,74.09,668.07,59.02,Yes,80497,93937706.77
South Korea,Asia,2019,Sep,21.0,47.6,Yes,Partial,4.87,102.65,1018,84.94,822.03,58.74,No,78438,24866382.73
USA,Americas,2015,Apr,13.6,93.2,Yes,Full,1.56,114.16,1039,75.35,524.69,57.58,Yes,93118,64871256.33
Australia,Oceania,2014,Jun,27.7,32.5,Yes,None,3.83,53.55,955,75.3,774.96,76.3,Yes,54164,56378908.03
Vietnam,Asia,2024,Apr,12.9,103.5,Yes,None,4.06,67.74,985,41.68,758.12,85.75,No,42965,51173763.98
Turkey,Middle East,2019,Jul,11.6,141.3,Yes,Partial,2.45,20.88,1029,85.57,810.52,65.75,No,48651,45859716.42
France,Europe,2013,Apr,22.5,58.2,No,None,2.61,118.18,1020,84.32,496.36,47.59,No,72655,58405818.97
Indonesia,Asia,2014,Mar,29.5,0.0,No,Full,4.33,78.68,999,63.1,662.19,46.55,Yes,43114,16688308.01
Turkey,Middle East,2016,Aug,36.9,46.8,Yes,None,6.43,88.84,1003,64.09,832.67,62.11,Yes,68142,54467786.47
Greece,Europe,2020,Nov,12.0,133.2,Yes,None,2.55,105.39,1039,86.51,615.16,72.01,Yes,86519,70720931.52
Argentina,Americas,2015,Jan,18.2,97.1,No,None,2.19,69.93,991,80.52,579.74,92.48,Yes,15052,9320386.28
USA,Americas,2022,Nov,18.3,108.7,Yes,None,1.34,44.43,1062,56.17,607.59,60.8,No,86627,71733500.21
Mexico,Americas,2013,Mar,26.2,79.1,No,Partial,4.15,87.46,1006,83.93,652.07,51.21,Yes,91810,92593933.43
Switzerland,Europe,2010,Oct,16.5,115.9,No,None,1.69,39.69,1028,72.04,357.89,81.89,Yes,87601,67770728.62
Bhutan,Asia,2012,Mar,20.6,96.7,Yes,Partial,0.62,36.45,1002,59.63,694.87,52.2,No,5112,4390102.02
Mexico,Americas,2022,Mar,22.9,13.2,Yes,None,3.24,60.23,991,69.34,344.21,48.05,Yes,38401,40947136.32
UAE,Middle East,2016,Jul,24.1,23.6,Yes,None,2.48,34.5,925,83.85,678.81,66.31,Yes,21583,14585277.7
Turkey,Middle East,2020,Mar,24.9,109.5,Yes,None,1.95,14.85,1017,45.07,763.3,90.81,Yes,96947,63785976.75
Japan,Asia,2014,Dec,26.4,167.9,No,None,2.97,34.23,995,89.82,773.07,85.72,Yes,42174,50193367.41
Japan,Asia,2024,Dec,13.4,172.5,No,None,2.72,69.98,944,89.92,700.51,41.57,No,48057,49367517.12
UAE,Middle East,2020,Jan,22.9,52.1,No,None,4.72,115.22,988,81.87,552.1,59.93,No,99587,90190056.19
Nepal,Asia,2020,Feb,19.2,38.9,Yes,None,5.04,23.75,1033,51.96,498.19,79.33,No,11034,8863672.04
Switzerland,Europe,2018,Dec,21.7,93.1,Yes,None,2.29,32.44,986,71.84,706.83,51.71,No,29040,30020911.74
Argentina,Americas,2013,Aug,17.5,149.3,Yes,None,3.1,102.91,994,40.88,576.04,51.07,No,45554,32849766.2
Indonesia,Asia,2023,Jun,20.4,0.0,No,None,3.24,107.58,959,46.73,504.44,61.17,No,60626,53009631.04
Indonesia,Asia,2015,Apr,24.1,11.0,No,None,2.44,71.38,1061,42.98,469.8,93.02,Yes,43261,30178001.61
India,Asia,2019,Apr,22.5,89.9,Yes,None,4.67,36.34,987,74.34,507.34,89.63,No,5880,2954813.03
Egypt,Africa,2018,Sep,21.7,94.0,No,None,2.88,98.3,982,73.05,649.29,59.85,No,36181,28708455.53
Nepal,Asia,2016,Jan,31.2,113.3,Yes,None,2.77,103.56,1007,83.34,644.37,78.92,No,56835,44057908.94
Turkey,Middle East,2010,Jan,24.7,92.7,Yes,Full,3.23,101.11,1044,44.58,518.61,54.76,No,72127,48794446.37
Indonesia,Asia,2011,Oct,22.6,174.1,No,Full,3.27,69.71,1024,70.03,554.04,81.12,No,33807,25556015.85
Argentina,Americas,2011,Aug,15.5,79.1,No,None,1.37,27.42,1043,89.35,565.34,48.54,Yes,38046,48037513.67
Vietnam,Asia,2010,Mar,13.8,149.5,No,None,4.1,5.37,1027,58.16,539.14,76.98,No,46521,37887864.79
South Africa,Africa,2015,Jul,28.5,0.0,No,None,1.73,32.53,1003,51.41,664.01,78.85,Yes,71001,42077828.7
South Africa,Africa,2013,Feb,16.7,39.1,No,None,2.72,10.53,1026,52.05,685.63,73.14,Yes,51759,39507402.08
Italy,Europe,2012,Dec,14.6,172.5,No,None,3.52,5.63,965,45.23,351.03,60.2,No,86643,70741506.4
Argentina,Americas,2019,Mar,17.9,72.7,Yes,None,5.71,85.2,1026,70.87,617.37,67.13,No,91134,23395067.91
Mexico,Americas,2025,Oct,26.7,183.8,No,None,0.81,37.34,1008,81.77,572.27,82.76,No,95128,87846113.98
Switzerland,Europe,2020,Jan,18.2,36.5,No,None,3.03,0.8,1007,62.86,685.38,50.56,Yes,93652,63292037.21
China,Asia,2017,Jan,21.0,215.9,Yes,None,3.24,73.94,965,61.46,584.48,59.19,Yes,80006,70876609.48
Japan,Asia,2013,Jun,28.7,101.1,No,Partial,2.74,66.98,979,44.42,495.26,86.48,No,102603,125650165.27
USA,Americas,2013,Jul,26.5,49.1,No,None,4.35,115.39,1039,83.5,721.67,83.16,No,9554,6582459.09
South Korea,Asia,2014,May,9.3,42.1,No,None,3.59,101.88,977,61.32,699.08,79.5,Yes,53550,51282837.52
UK,Europe,2024,Feb,14.2,118.5,No,Partial,0.97,13.17,999,76.84,892.66,65.87,No,41677,50373237.79
Indonesia,Asia,2012,Jan,17.5,71.8,Yes,None,2.95,105.43,963,88.62,431.25,94.61,Yes,77400,71883402.16
Thailand,Asia,2012,Sep,17.5,165.6,No,None,4.23,63.64,1036,71.85,421.32,65.11,No,57516,44509282.81
Spain,Europe,2017,Sep,17.0,38.2,No,None,2.55,1.13,1032,70.51,513.39,69.26,No,83247,38980551.22
South Korea,Asia,2025,Apr,19.8,67.1,No,Full,1.79,24.9,1027,44.39,537.67,64.63,No,6347,5903629.34
UK,Europe,2013,Dec,19.6,28.6,Yes,Partial,2.79,110.94,1021,66.87,561.73,91.95,No,12985,9656281.86
Greece,Europe,2020,Jun,15.9,68.6,No,None,2.53,77.48,1008,66.61,624.25,54.7,No,51441,34598459.45
Mexico,Americas,2024,Aug,16.8,136.2,No,None,2.84,68.28,973,78.51,712.99,65.69,No,85066,71232280.89
India,Asia,2010,Nov,24.6,87.7,Yes,None,4.99,115.82,1045,85.12,441.92,74.57,Yes,29246,25627667.54
Japan,Asia,2018,Jul,27.7,20.9,No,None,4.18,79.53,969,63.32,529.41,47.49,No,55863,51886537.49
France,Europe,2025,Mar,32.6,132.3,Yes,None,1.52,9.83,998,48.29,631.68,73.32,No,82282,44620542.1
Morocco,Africa,2014,Dec,32.2,0.0,Yes,None,4.03,16.53,992,85.07,632.76,94.37,No,55084,45100020.63
China,Asia,2020,Feb,23.3,56.8,Yes,None,2.01,37.43,1030,69.76,631.89,55.46,No,40070,35465291.21
Spain,Europe,2023,Apr,28.1,122.6,No,Partial,2.41,12.14,963,74.41,564.56,94.37,Yes,17440,25605608.5
Japan,Asia,2010,Mar,17.6,53.6,Yes,None,3.37,69.31,1076,75.32,714.2,58.27,No,91926,90388038.16
Bhutan,Asia,2012,Sep,13.1,83.9,Yes,None,3.76,29.91,1002,89.65,682.15,75.44,No,45718,18695493.87
Australia,Oceania,2023,Sep,22.0,95.1,No,Partial,3.59,88.28,978,66.59,780.37,89.73,Yes,38196,23664761.6
