country,region,year,month,avg_temperature,rainfall_mm,festival,covid_restriction,gdp_growth_rate,foreign_exchange_rate,internet_mentions,global_travel_index,airline_ticket_price,hotel_occupancy_rate,visa_required,num_tourists,revenue_usd
India,South,2023,5,18.0,97.1,1,0,3.43,98.77,866.0,15.53,361.64,78.22,0,1089708,249668618
Sri Lanka,East,2023,6,21.69,55.0,0,0,4.37,67.39,1143.0,43.92,369.05,94.33,0,318863,73056345
Bhutan,Central,2016,9,23.35,145.9,0,0,3.44,101.11,990.0,99.82,322.1,63.37,1,259977,59564670
Bhutan,South,2019,9,24.45,22.8,0,0,4.3,67.38,1418.0,68.17,341.78,93.3,0,214344,49109458
Bhutan,South,2015,12,28.22,111.3,0,1,2.32,88.4,1280.0,91.44,291.94,40.69,0,151195,34641065
Sri Lanka,East,2018,6,25.65,75.2,1,0,4.16,71.13,1063.0,62.74,296.7,74.16,0,434976,99659594
Thailand,West,2018,7,25.2,62.9,0,0,4.1,80.8,1095.0,34.59,349.8,77.56,1,4098271,938975999
India,West,2015,3,22.79,112.6,0,0,4.2,74.67,1035.0,96.75,305.82,46.83,0,1231117,282067563
Sri Lanka,East,2024,1,20.98,141.7,0,0,-0.16,62.33,784.0,76.02,255.42,49.17,0,429465,98396940
Thailand,East,2022,1,23.9,127.7,0,0,7.52,59.38,745.0,32.61,325.92,72.55,0,4097471,938792706
Bhutan,Central,2023,9,23.14,40.1,0,1,3.01,63.83,1294.0,85.66,315.86,53.43,0,150107,34391788
India,Central,2015,8,29.34,85.5,1,0,4.65,92.76,928.0,1.08,229.03,89.16,0,1160960,265993531
Bhutan,Central,2021,7,29.22,111.6,0,0,3.79,79.16,504.0,14.89,281.91,41.03,0,69147,15842625
Bhutan,West,2016,7,25.33,56.3,1,0,4.94,68.92,1006.0,54.64,380.24,84.08,0,203100,46533288
Bhutan,North,2017,12,25.49,160.4,0,0,3.08,62.82,953.0,0.77,351.26,49.13,0,29175,6684434
Sri Lanka,West,2017,9,27.21,69.5,1,0,1.41,75.04,702.0,85.77,258.39,56.21,0,491871,112695100
India,Central,2020,11,14.16,154.7,0,0,3.79,65.92,1234.0,32.84,239.95,72.7,0,1138986,260958954
Bhutan,North,2015,10,32.02,84.4,0,0,5.06,73.17,877.0,7.97,280.42,82.45,0,104767,24003707
Sri Lanka,West,2017,2,22.19,54.4,1,0,6.34,63.76,810.0,65.86,321.3,86.89,0,452114,103586169
Bhutan,East,2015,2,30.47,162.8,0,0,1.94,65.75,1213.0,37.18,311.88,94.7,1,164608,37714187
India,South,2023,4,35.19,217.2,0,0,5.71,78.34,789.0,28.39,284.43,52.62,0,1096200,251156033
Nepal,West,2017,9,25.44,135.3,0,0,-0.59,67.7,786.0,54.81,344.79,78.49,0,205212,47017179
Thailand,North,2019,4,19.54,80.2,0,0,3.62,57.46,1595.0,71.31,278.65,70.08,0,4221991,967322126
Thailand,West,2019,7,19.19,101.8,0,0,4.05,74.72,1345.0,33.15,261.59,48.5,1,4122658,944563430
Nepal,Central,2024,4,30.88,124.7,0,1,2.8,84.0,406.0,83.64,285.91,60.69,0,163008,37347603
Thailand,West,2020,10,24.71,84.1,0,0,3.01,75.7,724.0,96.18,321.73,91.25,1,4237354,970842022
Nepal,South,2020,7,28.75,103.6,0,0,3.55,66.7,1179.0,45.6,343.6,41.78,1,147220,33730333
Sri Lanka,South,2019,9,20.08,179.2,0,1,3.4,68.08,394.0,79.58,337.2,48.31,0,281021,64386170
India,East,2023,2,14.76,177.1,0,0,2.29,71.58,420.0,14.47,269.02,71.64,0,1110697,254477516
Bhutan,North,2015,8,22.01,106.3,1,0,2.17,77.93,1336.0,28.59,269.07,46.65,0,171755,39351673
Thailand,East,2017,3,17.51,26.7,0,0,3.15,71.8,922.0,18.86,311.77,45.14,0,4065379,931439943
Thailand,East,2019,1,21.68,153.1,0,0,2.85,68.46,1341.0,90.95,328.84,73.06,1,4219057,966649902
Bhutan,Central,2018,12,22.72,129.7,0,0,0.42,73.33,708.0,49.39,311.82,93.78,0,199847,45787976
Nepal,West,2018,5,14.08,150.2,0,0,4.51,76.26,678.0,23.52,349.58,43.91,0,94853,21732259
Sri Lanka,South,2024,1,22.19,114.9,0,0,3.89,72.54,1231.0,26.29,262.01,70.01,1,333232,76348501
Thailand,West,2015,1,16.1,19.4,0,0,6.48,87.53,717.0,3.65,260.77,83.14,1,4098898,939119654
Sri Lanka,West,2016,7,17.61,109.1,0,0,4.6,58.46,535.0,2.58,278.83,50.7,0,249754,57222426
Nepal,South,2018,3,30.02,23.8,0,0,4.82,89.29,947.0,14.33,289.81,86.47,0,146774,33628147
India,East,2021,5,20.14,65.9,0,0,3.55,81.65,419.0,66.04,243.26,85.22,0,1218440,279163070
Nepal,West,2017,3,17.32,43.0,0,0,2.88,75.62,1415.0,34.12,335.97,45.78,1,142844,32727725
Nepal,South,2016,11,25.89,67.1,0,0,4.27,72.35,502.0,31.49,346.41,58.83,0,135947,31147518
Thailand,South,2015,4,28.13,153.5,0,0,3.68,62.28,913.0,10.99,291.49,58.78,0,4062726,930832100
India,Central,2021,5,25.16,86.4,0,0,2.06,86.35,642.0,27.66,323.02,47.36,1,1080367,247528453
Bhutan,West,2017,8,19.05,85.3,0,0,4.51,62.72,1263.0,93.61,313.5,41.98,0,237124,54328702
Thailand,South,2019,2,27.91,115.3,0,0,1.2,88.35,1663.0,15.3,274.31,61.13,0,4100007,939373742
Bhutan,South,2022,1,19.12,67.7,0,0,1.2,86.92,880.0,75.55,313.64,83.1,0,229299,52535876
Bhutan,East,2017,12,21.83,104.0,0,0,4.59,66.86,966.0,76.2,325.95,80.5,0,229956,52686404
India,South,2015,3,14.52,64.7,0,1,5.61,81.35,1405.0,23.24,313.88,92.87,0,1021901,234133006
Sri Lanka,South,2021,11,21.79,72.5,0,0,2.2,67.8,873.0,96.25,295.28,75.34,1,452552,103686522
Nepal,East,2020,4,27.5,47.2,0,0,5.0,75.53,516.0,95.04,267.39,59.64,1,304797,69833612
Nepal,West,2024,8,25.59,2.6,0,0,2.25,98.51,1140.0,13.08,320.87,66.81,1,117758,26980142
Sri Lanka,North,2019,3,16.97,140.1,0,0,3.86,71.35,1046.0,57.55,354.3,52.97,0,332841,76258917
Bhutan,West,2023,2,26.64,63.9,0,1,3.78,49.58,720.0,7.62,250.13,92.43,0,68400,15671476
Sri Lanka,East,2024,10,25.02,41.8,0,0,7.43,72.32,1464.0,13.38,247.99,93.44,0,317830,72819669
Nepal,North,2020,3,21.7,102.4,0,0,1.2,60.38,1000.0,19.26,309.38,53.39,0,118805,27220026
India,Central,2022,2,29.05,32.3,0,0,2.18,75.79,1111.0,14.28,353.61,48.45,1,1045252,239483074
Nepal,North,2023,4,25.39,199.6,1,1,6.31,62.28,1196.0,81.97,184.76,82.19,1,312305,71553808
Bhutan,East,2016,2,35.11,76.1,0,0,3.42,62.12,568.0,92.9,337.33,67.91,0,222727,51030131
India,East,2016,11,20.4,88.0,1,0,1.96,79.65,1255.0,75.58,345.36,83.18,0,1262546,289268423
Thailand,Central,2021,10,18.1,90.4,0,1,2.72,85.1,930.0,65.84,347.31,51.25,1,4059563,930107409
Thailand,North,2018,1,18.4,91.4,0,0,2.13,67.59,1178.0,79.94,168.92,49.06,1,4256193,975158322
Nepal,North,2018,2,24.04,139.8,0,1,5.53,83.03,873.0,11.79,306.6,41.11,0,12532,2871271
Sri Lanka,East,2016,6,34.41,88.6,0,0,2.22,77.86,1054.0,3.82,288.85,60.23,0,253035,57974153
Thailand,West,2023,1,19.66,103.2,0,0,2.89,89.21,690.0,75.49,308.44,88.79,1,4245989,972820431
Sri Lanka,North,2018,2,29.46,75.7,0,1,0.85,57.75,424.0,42.17,333.47,76.64,1,243995,55902952
Bhutan,East,2016,7,26.63,74.6,0,0,2.56,64.79,832.0,11.35,315.28,42.18,0,75000,17183636
Thailand,Central,2024,1,32.16,137.0,0,0,2.74,83.63,1367.0,28.56,284.84,72.95,0,4125029,945106662
Bhutan,East,2016,1,23.4,68.8,0,1,0.49,82.62,630.0,19.07,301.01,57.37,0,9647,2210273
India,West,2024,11,21.43,116.6,0,0,3.82,64.36,727.0,38.7,362.75,74.47,1,1094867,250850623
Thailand,North,2023,4,21.33,71.5,0,0,4.88,64.67,1102.0,38.88,317.56,91.11,0,4145700,949842701
Bhutan,Central,2020,2,26.91,78.4,0,0,3.53,72.25,685.0,43.59,226.18,46.17,1,181600,41607312
Sri Lanka,North,2024,4,20.03,60.3,0,0,2.85,65.23,1140.0,67.01,370.43,49.12,0,339284,77735106
Sri Lanka,North,2017,3,23.16,101.2,0,0,3.38,70.06,1437.0,96.84,362.26,58.96,0,408209,93526868
Thailand,East,2019,5,20.49,142.4,0,0,4.09,56.84,1272.0,24.06,366.76,44.99,0,4030645,923481857
India,East,2023,10,13.35,144.2,0,0,3.45,69.82,1100.0,29.65,345.97,90.28,1,1097120,251366819
India,East,2021,2,17.75,189.8,1,0,5.25,65.52,595.0,70.01,285.0,65.13,0,1235660,283108433
Bhutan,West,2019,6,29.51,132.3,0,0,3.18,61.2,570.0,70.21,270.16,77.42,1,233969,53605843
Nepal,South,2018,4,23.06,155.4,1,0,2.23,86.94,1835.0,7.57,253.56,80.27,0,185574,42517815
India,Central,2022,6,27.1,132.7,0,0,3.68,81.23,1397.0,9.44,276.53,59.25,0,1077433,246856229
Thailand,Central,2024,1,21.35,160.0,0,1,4.35,87.18,1202.0,29.65,212.76,78.04,0,4075140,933676336
Nepal,West,2019,9,21.78,88.1,0,0,4.36,79.45,1271.0,67.38,310.47,54.93,0,211879,48544690
Thailand,Central,2020,11,20.98,107.7,0,0,5.04,85.52,1462.0,6.34,265.96,57.3,0,4069467,932376566
Bhutan,Central,2019,1,23.23,72.0,0,1,3.19,57.96,1336.0,27.45,336.15,58.79,1,13374,3064186
Thailand,South,2017,12,23.86,124.0,1,1,5.36,78.26,778.0,30.03,286.35,79.06,0,4096439,938556260
India,South,2016,4,25.13,140.1,0,0,3.07,85.12,1229.0,58.91,325.51,42.38,0,1136032,260282148
India,East,2023,10,21.49,88.0,1,0,7.81,48.16,1061.0,39.48,267.02,71.94,1,1204925,276066579
Sri Lanka,South,2023,1,25.47,10.1,0,0,1.82,87.96,897.0,97.66,288.21,57.02,0,437499,100237651
Sri Lanka,South,2020,10,22.71,124.3,0,0,4.16,85.94,1010.0,45.95,278.16,59.03,1,348402,79824178
Nepal,South,2018,1,26.0,106.1,0,0,5.5,75.75,968.0,0.9,344.68,47.89,0,74381,17041814
Nepal,Central,2017,8,23.46,176.0,0,0,2.66,71.62,822.0,83.52,234.64,47.92,1,288172,66024572
Bhutan,North,2024,11,20.94,135.1,0,0,2.13,69.33,690.0,49.12,293.14,63.32,0,152141,34857808
Bhutan,West,2023,1,29.04,32.2,0,0,3.22,90.66,959.0,6.5,215.47,44.45,0,120836,27685358
Sri Lanka,South,2024,6,13.89,115.9,0,0,3.2,91.37,962.0,31.28,273.32,81.17,1,337914,77421218
Bhutan,West,2019,2,32.94,97.1,0,1,3.41,77.4,1063.0,74.89,318.1,68.95,0,141988,32531602
Nepal,East,2018,2,29.68,82.3,0,0,3.29,84.04,789.0,6.8,222.56,44.29,1,145985,33447376
Thailand,East,2022,11,28.67,121.3,1,0,2.21,77.73,1181.0,99.58,320.63,90.49,1,4332908,992734891
India,East,2015,9,30.35,103.5,0,0,3.51,84.67,1458.0,85.59,239.06,83.44,0,1265534,289953019
Sri Lanka,East,2024,5,14.02,184.5,0,0,5.65,76.83,753.0,11.54,263.85,49.09,0,269668,61785025
Thailand,Central,2018,12,25.42,84.6,0,0,1.73,62.93,722.0,97.49,290.05,91.26,0,4264218,976996971
Nepal,West,2024,10,29.28,51.1,1,1,2.13,83.37,1118.0,33.38,328.69,46.46,0,109174,25013418
Nepal,Central,2016,8,31.46,110.3,0,0,2.3,71.52,1280.0,38.96,403.29,56.62,0,135097,30952770
India,East,2021,7,18.3,66.5,0,0,1.49,81.04,1530.0,29.84,363.03,55.25,1,1074371,246154679
Nepal,North,2022,1,27.49,106.5,0,0,2.86,77.77,1096.0,16.74,259.93,72.81,0,137531,31510436
Sri Lanka,Central,2021,2,26.82,134.7,0,0,4.5,54.53,626.0,64.56,252.34,54.2,0,372366,85314694
Sri Lanka,North,2016,9,21.58,47.2,0,0,0.14,60.69,849.0,59.91,253.63,90.79,0,417517,95659472
Thailand,North,2023,12,22.13,110.8,1,0,2.33,81.88,985.0,27.53,265.35,40.4,1,4150968,951049680
Bhutan,Central,2021,2,22.0,139.1,1,0,5.32,70.15,820.0,55.47,325.5,68.63,1,218625,50090300
Sri Lanka,West,2020,12,28.14,118.6,0,0,2.38,80.54,922.0,41.37,285.05,58.81,0,329392,75468699
India,North,2019,11,25.67,168.1,1,0,3.35,88.46,1290.0,33.72,272.42,53.55,1,1171219,268344023
Bhutan,West,2015,12,26.02,137.1,0,0,2.08,91.34,1265.0,39.98,328.93,73.4,0,147252,33737664
India,North,2018,10,27.33,165.3,0,0,4.39,89.48,1129.0,39.66,285.13,49.3,0,1121283,256902929
Sri Lanka,Central,2024,4,26.28,152.1,1,0,1.07,77.04,1566.0,26.96,303.8,70.03,1,352879,80849927
Nepal,East,2019,2,27.73,26.2,0,0,5.16,74.91,534.0,58.07,239.85,87.14,0,262285,60093468
Sri Lanka,South,2020,12,21.55,64.3,0,0,4.34,63.17,1214.0,98.46,346.12,59.28,1,419246,96055612
Sri Lanka,North,2023,11,36.29,33.5,0,0,5.4,72.81,941.0,51.18,299.74,42.29,0,332297,76134278
Sri Lanka,Central,2017,10,18.2,111.2,0,0,3.53,58.72,945.0,86.49,258.6,92.0,1,472308,108212921
India,North,2015,10,25.74,157.9,1,0,3.36,62.73,1103.0,14.26,199.19,70.02,0,1193515,273452375
Nepal,Central,2024,11,21.4,109.2,0,0,1.55,81.69,888.0,15.94,293.17,72.42,0,138748,31789269
Nepal,Central,2023,5,25.86,128.1,0,0,0.69,71.15,839.0,30.72,281.88,40.6,1,131894,30218914
Thailand,West,2018,9,22.91,182.4,1,0,1.84,73.5,1077.0,60.23,317.64,42.98,0,4179884,957674774
Nepal,West,2021,8,35.06,76.3,0,0,3.43,63.45,338.0,25.89,352.56,76.21,0,133897,30677832
Bhutan,Central,2016,11,23.18,187.8,0,0,7.17,83.61,915.0,36.04,337.04,64.63,1,120444,27595545
Nepal,East,2022,10,18.43,138.6,0,0,2.28,81.73,1219.0,57.46,226.89,89.32,0,271482,62200640
Bhutan,Central,2021,5,16.78,56.2,0,1,3.06,81.48,1137.0,27.33,262.23,78.45,0,90969,20842376
India,East,2016,2,16.2,113.4,0,0,2.97,70.43,1115.0,21.66,361.64,54.85,1,1066227,244288765
Nepal,North,2015,1,15.42,71.0,0,0,1.82,84.64,946.0,37.31,265.77,45.96,0,169136,38751621
Bhutan,West,2016,6,26.88,85.8,1,0,3.4,78.41,1331.0,46.84,313.65,88.75,1,234314,53684888
Nepal,North,2024,5,19.08,117.9,0,0,4.93,83.54,1536.0,71.46,336.23,66.85,0,236075,54088360
Bhutan,Central,2016,1,23.12,35.0,0,0,3.91,70.16,1133.0,52.02,191.34,72.52,1,253771,58142782
Sri Lanka,West,2019,10,26.3,64.9,0,0,1.89,62.71,1048.0,69.25,246.05,82.65,0,427286,97897698
Bhutan,Central,2018,8,23.45,69.4,0,0,5.16,84.08,1032.0,30.77,304.74,45.79,1,96860,22192093
Bhutan,East,2017,7,20.46,94.3,0,0,1.8,77.39,1442.0,17.61,299.29,45.94,0,86013,19706881
India,South,2023,1,30.75,19.3,0,0,5.73,72.46,1356.0,80.97,312.37,57.5,0,1169926,268047777
India,Central,2019,1,23.93,76.2,0,0,3.2,74.8,823.0,10.25,323.83,69.05,0,1047772,240060445
Bhutan,West,2017,5,22.62,134.3,0,0,2.93,62.05,1088.0,8.1,254.68,69.72,0,95061,21779915
Thailand,South,2019,7,27.01,79.3,0,0,5.63,73.54,1335.0,75.56,301.34,54.13,0,4188170,959573222
Nepal,Central,2020,11,23.68,106.8,1,0,0.9,58.05,1297.0,64.12,298.07,81.15,0,285465,65404357
Bhutan,West,2020,10,26.26,110.6,1,0,3.47,61.54,1463.0,39.3,259.08,91.85,1,253082,57984921
Bhutan,East,2017,2,22.88,91.0,0,0,2.54,66.65,1258.0,70.94,325.3,72.63,1,204313,46811204
Thailand,West,2017,12,15.02,85.8,0,1,2.26,82.05,1612.0,52.55,280.8,80.94,1,4120810,944140025
India,North,2020,11,25.06,163.2,0,1,3.23,81.71,762.0,5.29,299.22,60.63,1,977553,223972207
Thailand,East,2015,2,29.73,137.3,0,0,2.48,67.18,713.0,27.56,261.59,48.81,0,4095156,938262305
Bhutan,West,2022,1,22.01,129.5,0,0,2.92,73.5,810.0,42.4,274.37,45.27,0,151242,34651834
Bhutan,North,2018,7,25.01,84.0,0,0,3.51,68.31,979.0,13.98,291.24,60.75,0,94059,21550342
Thailand,East,2016,8,19.7,94.8,0,0,-0.16,52.95,1185.0,52.34,255.91,73.75,0,4182682,958315838
Thailand,East,2024,3,28.43,102.2,0,0,1.59,75.02,1131.0,28.64,288.36,41.01,0,4087100,936416553
Bhutan,South,2022,10,23.4,40.2,0,0,2.01,90.64,1344.0,72.92,314.51,83.5,0,227429,52107430
India,North,2019,5,21.35,60.5,0,0,1.39,88.43,1047.0,28.72,292.38,84.53,1,1134387,259905254
Bhutan,Central,2019,4,20.95,93.4,0,0,2.82,81.85,1139.0,97.39,335.98,67.57,0,256406,58746500
Sri Lanka,West,2018,8,27.78,63.8,0,0,4.47,61.15,1015.0,92.54,280.4,92.3,1,486779,111528446
Sri Lanka,West,2023,9,22.06,57.5,0,0,4.52,86.63,904.0,79.66,304.22,73.73,0,395830,90690652
Bhutan,South,2024,11,34.65,149.7,0,0,3.78,77.73,1024.0,79.84,218.41,52.27,1,256216,58702968
Nepal,West,2017,5,26.46,99.1,0,0,3.58,78.7,1199.0,66.12,195.37,44.27,0,253363,58049303
Thailand,South,2017,12,26.09,100.7,0,0,4.59,78.68,1344.0,21.23,347.83,49.91,1,4068791,932221684
Thailand,South,2019,12,25.86,34.7,0,0,0.86,77.09,1660.0,92.18,243.15,55.66,0,4256921,975325118
India,West,2015,7,24.69,102.2,0,0,3.27,77.58,1346.0,18.69,295.45,43.15,1,1064942,243994352
India,North,2015,9,18.06,109.6,0,0,3.59,77.3,1380.0,42.45,359.36,59.42,0,1093676,250577747
Sri Lanka,East,2023,9,28.37,154.9,1,0,1.3,95.58,991.0,14.73,351.33,54.02,0,297227,68099210
Thailand,West,2018,9,22.13,72.7,1,0,3.75,73.84,692.0,29.78,273.0,66.53,1,4171624,955782283
India,West,2019,12,26.55,105.8,1,0,2.07,67.29,1354.0,60.86,262.79,67.83,1,1253969,287303302
Bhutan,North,2022,5,26.26,12.8,0,0,3.77,84.82,1616.0,39.83,375.83,48.35,1,90052,20632278
Sri Lanka,West,2015,4,20.51,132.8,0,0,5.27,78.98,1019.0,78.41,350.45,59.48,0,379276,86897879
India,South,2021,11,18.05,5.0,0,0,3.7,56.03,915.0,90.36,311.48,77.99,0,1243744,284960600
India,West,2021,2,33.41,37.4,0,0,2.98,99.77,1373.0,18.29,255.38,42.92,1,1070296,245221034
Bhutan,North,2015,5,31.5,54.9,0,1,1.94,64.47,1170.0,25.61,345.22,88.18,1,49673,11380837
India,Central,2024,10,20.39,125.9,0,0,3.78,58.84,839.0,99.88,264.87,43.27,0,1267949,290506332
Thailand,West,2015,3,29.21,87.7,0,0,5.97,84.03,1035.0,4.44,345.48,70.01,1,4031786,923743277
India,South,2020,12,25.24,78.3,0,0,2.61,80.71,591.0,57.01,261.14,73.54,0,1190668,272800084
Bhutan,East,2020,8,22.87,53.4,1,1,3.23,77.25,838.0,97.25,345.09,54.45,0,210610,48253942
Sri Lanka,Central,2021,8,20.15,96.1,0,0,4.67,57.73,1278.0,96.17,242.52,68.38,0,475430,108928218
Sri Lanka,Central,2024,4,21.34,66.8,0,0,3.77,53.83,175.0,22.28,341.23,58.23,1,261850,59993803
Bhutan,East,2016,8,21.27,169.6,0,0,3.16,64.31,1062.0,23.04,324.62,92.91,0,119585,27398735
Nepal,East,2020,2,21.85,91.9,0,1,7.3,82.82,924.0,99.24,219.43,67.92,1,270211,61909435
Sri Lanka,North,2016,9,30.5,106.5,0,0,2.36,72.6,982.0,95.99,181.02,56.48,1,480307,110045613
Nepal,South,2020,6,13.99,47.8,0,0,4.16,70.6,761.0,37.33,311.83,45.71,0,166087,38053048
India,West,2024,7,17.27,113.9,0,0,3.57,81.82,1000.0,63.31,322.84,77.05,0,1177674,269822962
Bhutan,North,2016,10,30.16,117.4,0,1,3.62,74.81,866.0,51.18,298.94,94.64,1,121717,27887209
Nepal,West,2016,8,31.35,30.0,0,1,2.83,93.67,1125.0,98.42,217.45,63.33,1,256597,58790261
Nepal,Central,2017,2,28.99,155.2,0,0,3.93,71.97,1015.0,23.28,341.9,61.91,0,105849,24251610
Nepal,South,2019,1,15.97,102.2,0,0,2.52,74.4,1364.0,75.13,367.62,91.29,0,219338,50253660
Nepal,East,2015,10,30.69,122.7,1,0,2.31,70.52,1243.0,88.76,359.67,75.41,0,311906,71462391
Nepal,East,2018,11,18.51,66.0,0,0,4.66,69.95,1368.0,74.18,361.69,41.43,0,194112,44474001
Bhutan,North,2015,3,26.01,124.5,0,0,1.47,77.89,764.0,10.09,312.99,68.84,1,93259,21367050
Sri Lanka,South,2016,1,29.27,105.7,0,0,6.44,70.67,745.0,10.25,344.61,86.36,0,266489,61056668
India,East,2023,11,25.31,73.9,0,0,4.88,70.52,941.0,40.07,258.72,90.31,0,1180729,270522908
Nepal,North,2019,9,27.45,174.4,0,0,5.21,74.29,1074.0,64.46,270.39,42.74,1,210119,48141447
Nepal,North,2015,6,32.64,76.7,0,0,3.2,69.01,992.0,48.06,256.88,74.86,0,221585,50768481
Sri Lanka,Central,2015,7,36.56,113.7,0,1,4.7,87.46,1178.0,80.1,283.96,52.98,1,316547,72525715
India,South,2018,1,21.45,169.5,0,0,3.39,68.66,1071.0,1.97,324.85,85.89,0,1046177,239695006
Sri Lanka,East,2022,5,22.79,112.0,0,0,1.91,73.52,1172.0,13.23,362.75,54.51,0,230884,52899023
Nepal,Central,2020,11,14.88,77.4,0,0,2.47,66.46,815.0,23.04,412.67,51.83,0,83662,19168232
Nepal,Central,2015,11,25.64,53.2,1,0,3.24,82.41,591.0,73.88,237.14,69.83,0,324979,74457614
India,East,2022,3,28.11,117.9,0,0,1.58,64.73,1278.0,41.81,255.27,53.31,0,1159199,265590059
Thailand,Central,2020,4,17.75,76.2,0,0,1.64,54.62,1023.0,99.46,226.18,54.03,1,4267503,977749615
Sri Lanka,West,2015,6,25.31,193.8,0,0,1.85,60.13,789.0,87.53,228.72,89.57,0,492322,112798431
Bhutan,West,2024,8,30.65,126.3,1,0,3.24,63.52,691.0,15.73,338.66,68.36,0,130589,29919919
Sri Lanka,Central,2023,1,27.76,48.0,0,0,2.77,71.21,901.0,74.86,253.64,71.21,0,425254,97432136
Bhutan,West,2024,6,39.22,85.6,1,0,0.77,76.51,839.0,3.0,382.05,51.18,1,57056,13072394
Nepal,South,2015,12,21.54,83.3,1,0,5.29,77.57,959.0,90.91,360.66,63.06,1,288190,66028696
Thailand,Central,2017,12,35.2,63.8,1,0,4.83,70.74,800.0,64.4,328.71,87.59,1,4233800,970027746
Nepal,North,2018,4,30.0,101.8,0,0,1.67,75.98,905.0,97.4,415.22,66.78,0,248981,57045320
Nepal,South,2016,7,24.42,99.3,0,0,4.17,74.9,834.0,15.73,260.05,65.56,0,160232,36711579
Bhutan,West,2016,7,22.39,91.5,0,0,2.43,71.81,1064.0,27.68,284.75,55.68,1,119173,27304340
Nepal,South,2018,1,30.19,86.8,0,0,4.22,73.39,1065.0,84.63,284.43,45.0,0,272942,62535148
India,Central,2019,3,21.95,30.1,0,0,2.45,78.19,596.0,2.91,289.45,88.27,1,1065801,244191162
Sri Lanka,West,2015,7,23.22,37.5,1,0,3.06,71.43,1122.0,82.69,266.21,65.23,1,485776,111298643
Nepal,South,2021,11,22.52,44.2,1,0,4.82,76.67,1197.0,63.15,265.58,77.27,1,300867,68933189
Nepal,Central,2023,7,28.28,117.7,0,0,4.55,69.39,1438.0,22.08,347.89,70.07,0,107784,24694947
Sri Lanka,North,2020,7,29.32,82.0,0,0,1.29,87.27,759.0,25.96,376.47,65.15,0,257311,58953849
Sri Lanka,North,2020,7,22.79,147.7,0,0,1.45,67.87,1007.0,27.26,303.86,68.91,0,295017,67592865
Thailand,West,2021,9,28.08,155.4,0,0,3.62,67.51,944.0,29.63,393.99,87.99,0,4075444,933745987
Thailand,South,2016,11,23.38,116.5,0,0,1.38,69.34,732.0,46.18,205.82,73.91,1,4193862,960877345
Bhutan,North,2024,2,18.86,69.4,0,0,3.93,77.0,1146.0,40.18,336.38,62.3,0,117814,26992972
Sri Lanka,South,2021,3,27.83,107.4,0,0,6.41,71.3,1012.0,95.93,367.23,87.59,1,414433,94952881
Bhutan,East,2015,6,26.24,70.7,0,0,2.23,81.89,908.0,7.42,326.2,53.0,0,61177,14016577
Nepal,North,2020,3,30.13,79.2,0,0,4.25,81.51,1435.0,31.64,317.55,64.94,1,160111,36683856
Bhutan,West,2018,10,31.14,90.2,0,0,3.56,57.25,635.0,80.12,287.06,80.49,0,265867,60914159
Bhutan,South,2020,1,20.23,92.2,1,0,4.1,77.38,1646.0,71.57,213.58,54.87,1,306924,70320940
Nepal,West,2023,9,25.29,17.7,0,0,1.19,75.48,772.0,8.67,305.64,72.04,1,110363,25285835
Nepal,Central,2021,10,25.67,113.5,1,1,1.6,90.15,687.0,83.29,287.09,78.9,1,263837,60449055
Bhutan,South,2022,1,19.12,47.0,0,0,2.95,77.61,419.0,2.57,277.65,42.64,0,56432,12929426
Sri Lanka,West,2018,11,27.65,88.1,0,0,1.56,80.57,883.0,75.77,253.21,64.28,0,422198,96731960
India,Central,2024,6,21.03,107.8,0,0,5.83,93.31,848.0,8.83,256.66,43.72,1,1082197,247947734
India,West,2019,10,23.85,158.1,0,0,1.21,82.77,1549.0,73.09,303.82,63.9,0,1200215,274987446
Thailand,South,2018,8,24.85,57.1,0,0,1.84,75.2,935.0,46.23,293.82,77.96,1,4161122,953376115
Bhutan,West,2020,2,33.48,32.7,0,0,4.5,78.47,1082.0,4.63,340.04,83.58,1,71125,16295815
Bhutan,West,2018,5,24.96,103.5,0,0,5.61,54.46,813.0,93.59,276.33,84.35,0,296339,67895756
India,Central,2021,2,21.31,65.6,0,0,4.23,86.39,621.0,26.29,269.29,92.45,0,1122815,257253933
Bhutan,South,2024,10,25.25,54.3,1,0,3.13,60.07,1140.0,32.78,249.37,63.8,0,218558,50074950
Bhutan,South,2021,12,23.37,60.9,0,0,6.18,74.36,829.0,12.7,331.36,64.49,1,73640,16872040
Bhutan,North,2023,1,21.83,94.0,0,0,2.86,85.13,1034.0,22.68,280.16,51.09,0,107572,24646375
Sri Lanka,North,2018,6,27.07,102.0,0,0,6.08,67.74,772.0,69.4,290.22,77.48,0,398638,91334007
India,North,2019,2,26.71,100.7,0,0,5.06,79.57,1060.0,59.58,335.92,45.66,0,1143827,262068101
Thailand,West,2015,5,24.18,45.7,0,0,6.1,83.1,725.0,66.5,316.03,61.79,0,4158405,952753609
India,West,2015,1,20.21,127.0,1,0,5.63,73.61,978.0,81.81,330.15,73.82,1,1254298,287378681
Nepal,North,2018,12,25.23,86.0,0,0,3.04,67.42,937.0,71.0,262.4,65.65,1,256350,58733670
Bhutan,Central,2023,5,26.53,64.5,0,1,3.43,78.29,1409.0,51.73,233.96,49.36,0,102757,23543186
Bhutan,North,2020,9,32.78,145.5,0,0,3.21,78.13,1042.0,39.81,256.14,60.48,1,151573,34727671
